timestamp,laser,force,pressure,cycle_state,step_index,trajectory_name
2026-09-22T12:49:20.360+01:00,37.32879932378271,1.8939793521716033,20.039092874834452,RUNNING,1,meca_zero_TO_EdgeCase2
2026-09-22T12:49:20.461+01:00,37.47847026608892,1.8881786835456427,20.01810694197702,RUNNING,1,meca_zero_TO_EdgeCase2
2026-09-22T12:49:20.561+01:00,37.65333549998945,1.880476715924312,20.005090975265247,RUNNING,1,meca_zero_TO_EdgeCase2
2026-09-22T12:49:20.661+01:00,37.85164782986994,1.8709111735411184,20.00006579746929,RUNNING,1,meca_zero_TO_EdgeCase2
2026-09-22T12:49:20.762+01:00,38.07142578448355,1.8595289084178077,20.003039447801637,RUNNING,1,meca_zero_TO_EdgeCase2
2026-09-22T12:49:20.861+01:00,38.31047341515672,1.846385670883191,20.014007169056104,RUNNING,1,meca_zero_TO_EdgeCase2
2026-09-22T12:49:20.961+01:00,38.31047341515672,1.846385670883191,20.014007169056104,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:21.061+01:00,38.836655093771746,1.8315458365080517,20.032951415218335,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:21.162+01:00,39.11853170831342,1.79707507315814,20.059841879535696,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:21.261+01:00,39.40921566265095,1.7776129819647901,20.137276743176777,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:21.362+01:00,39.70580253879993,1.7567911425264062,20.187697263237226,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:21.461+01:00,40.00532893873247,1.734711540202006,20.24581644110666,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:21.561+01:00,40.30480209367071,1.711482320872594,20.31154129849859,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:21.661+01:00,40.60122976684316,1.6872172612426766,20.384766689661742,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:21.761+01:00,40.891650150925464,1.6620352115620265,20.465375469590832,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:21.861+01:00,41.17316146144007,1.636059513497229,20.553238681433605,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:21.961+01:00,41.442950930427585,1.6094173960042415,20.64821576279426,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:22.061+01:00,41.698322910694436,1.5822393521610545,20.750154770603324,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:22.162+01:00,41.936725809828545,1.5546585000126416,20.858892624194123,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:22.261+01:00,42.15577758486729,1.5268099305588518,20.974255366197077,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:22.362+01:00,42.35328954288336,1.4988300460787687,21.096058440834412,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:22.461+01:00,42.527288209681046,1.470855892032396,21.224106989169943,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:22.562+01:00,42.676035048098015,1.4430244858120884,21.358196160841935,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:22.661+01:00,42.79804382889397,1.4154721456314117,21.498111441779862,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:22.761+01:00,42.89209548066194,1.3883338228386108,21.64362899738121,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:22.861+01:00,42.9572502703868,1.3617424409249839,21.794516030599134,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:22.961+01:00,42.992857192946936,1.335828244465668,21.950531154367972,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:23.061+01:00,42.9985604757422,1.310718161181799,22.111424777771184,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:23.162+01:00,42.97430313345617,1.286535180248579,22.276939505333438,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:23.261+01:00,42.920327537434545,1.2633977498943665,22.446810548798556,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:23.361+01:00,42.83717299399082,1.2414191972413202,22.62076615073424,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:23.461+01:00,42.72567035583584,1.2207071732291976,22.79852801928592,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:23.561+01:00,42.58693372047218,1.2013631253411217,22.979811773384448,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:23.662+01:00,42.422349298500166,1.1834818007138475,23.164327397695054,PAUSED,2,EdgeCase2_TO_EdgeCase
2026-09-22T12:49:23.761+01:00,42.23356156305976,1.1671507820663396,23.351779706580064,PAUSED,2,EdgeCase2_TO_EdgeCase
